id,lon,lat
10031685702,-74.655683,40.3490166
10031648470,-74.6573672,40.3460209
11124620583,-74.66139969999999,40.344901
1544591071,-74.654607,40.3490245
11124620736,-74.6562786,40.347302299999996
3833713750,-74.65573359999999,40.348094599999996
8942160529,-74.6597975,40.3497783
4272433496,-74.6628368,40.3461058
9039482597,-74.6615372,40.3458416
4272432078,-74.6582844,40.348675799999995
11959213476,-74.6631087,40.344779599999995
1539951937,-74.65570199999999,40.3422489
3833018863,-74.6540522,40.345169999999996
3018894393,-74.65689019999999,40.3464149
11959213414,-74.65941579999999,40.3478844
2115088291,-74.6560378,40.348233
10064262069,-74.6606675,40.348588299999996
10034409388,-74.65812079999999,40.3435597
104066554,-74.6646694,40.3422061
6127152651,-74.6617155,40.349123399999996
10034452932,-74.65889899999999,40.3448235
2111679063,-74.6591455,40.3466285
11959213491,-74.6632985,40.3443828
2115090994,-74.6596436,40.348347
4554537360,-74.65633749999999,40.3493207
3833035801,-74.6613783,40.3486694
3833715550,-74.6540515,40.3490818
3833722881,-74.65785149999999,40.3460378
2115087315,-74.6578086,40.3454523
10034266433,-74.6602851,40.3457662
2115087329,-74.6579458,40.345822399999996
10034409409,-74.6574421,40.3481811
3833696178,-74.65638849999999,40.3488519
494683057,-74.6609885,40.3463819
1544446684,-74.66079739999999,40.3470002
10031667292,-74.65324559999999,40.3447798
2115087321,-74.6583675,40.3464659
6127152652,-74.6624533,40.348904
3447413694,-74.6564301,40.348457599999996
8942477494,-74.6612741,40.3498279
6942958017,-74.6600885,40.3504364
3833690062,-74.66098029999999,40.3486468
104016444,-74.6603323,40.344885399999995
2111678790,-74.65934969999999,40.3474028
2115087328,-74.6587072,40.347354599999996
9910681505,-74.6603372,40.3466442
10034266439,-74.6597194,40.347229899999995
9956212498,-74.6592009,40.343510099999996
9959273720,-74.6556945,40.3482998
10034409376,-74.6578129,40.3452622
3833714270,-74.6547614,40.3445126
4272432088,-74.66192199999999,40.3487517
3833696179,-74.65615129999999,40.348516
11124620551,-74.66132,40.3459444
3833035803,-74.66172499999999,40.3483605
5952890671,-74.6604189,40.3448636
3833718054,-74.6583003,40.3493834
8776284573,-74.660511,40.3430483
9575392435,-74.6562771,40.3493108
104016447,-74.66057789999999,40.345317099999995
10034409410,-74.65742159999999,40.3479074
4446013559,-74.6574184,40.3456341
10034409371,-74.6574134,40.3449138
1540034358,-74.6576559,40.345101299999996
8942160526,-74.6597037,40.3497728
8942467672,-74.66066479999999,40.350502899999995
10031648499,-74.65656779999999,40.346790899999995
3019037886,-74.6553639,40.3476207
1539925625,-74.6597805,40.3451221
10034266434,-74.6603243,40.3457574
6110193297,-74.6623074,40.3448821
3833696177,-74.6576121,40.3488688
11423833865,-74.65714969999999,40.3504868
11959213474,-74.6627815,40.3446777
2115087318,-74.6580553,40.3460034
3833035799,-74.6619094,40.3487265
11427873697,-74.6624348,40.349029
299815370,-74.6554031,40.3462915
2115087326,-74.65759899999999,40.3451665
4272433453,-74.662758,40.34702
1708959062,-74.6630085,40.344012299999996
10034409372,-74.6576895,40.3450002
8942160528,-74.6596689,40.349694799999995
10031667298,-74.654355,40.3446898
12140749717,-74.6611052,40.3461366
3018890022,-74.6558579,40.3458769
4272411286,-74.6542028,40.3503226
8942160545,-74.6569959,40.350304699999995
2202654310,-74.65658359999999,40.344483499999996
4272433452,-74.6626052,40.3470808
4533166902,-74.65721909999999,40.3456846
5710182624,-74.6556755,40.3477949
7207367818,-74.65420259999999,40.3472201
11423879870,-74.6570557,40.350482899999996
10034266418,-74.6602012,40.3449396
9956212499,-74.6592119,40.343475
3018905433,-74.6542083,40.346537
3833718052,-74.6567228,40.3499633
1546023995,-74.6579234,40.3487714
9959259074,-74.6549588,40.349782999999995
2115083997,-74.6600326,40.3459557
3833707917,-74.6529212,40.3458542
8942477441,-74.66309869999999,40.3504015
8942160542,-74.6569081,40.350324199999996
9959259105,-74.6575968,40.348441199999996
10031667289,-74.6571301,40.3437683
10034266447,-74.65839319999999,40.347646399999995
11427939627,-74.6609795,40.3432406
11124620622,-74.6623705,40.3448207
8942159402,-74.662424,40.3490318
11959213412,-74.6598032,40.3474101
4533166897,-74.6612662,40.3468768
945429224,-74.6600584,40.345064699999995
10031651437,-74.65426049999999,40.3445134
2202653258,-74.6560315,40.3443347
5264157755,-74.6588256,40.3476192
12140749716,-74.66116939999999,40.3461061
1546064100,-74.6598015,40.3477331
4272433392,-74.6624216,40.3481587
2202655459,-74.6571182,40.3442703
3833707901,-74.6583527,40.344556999999995
2115091339,-74.6599226,40.3484451
8948919390,-74.6541408,40.350193999999995
10031648478,-74.6576291,40.346592699999995
10031646704,-74.6553899,40.346274699999995
11959213493,-74.6630993,40.3441845
608690323,-74.6606417,40.349427399999996
2115084007,-74.6594669,40.345786
3046629259,-74.66069689999999,40.3455869
1539763047,-74.6527516,40.344001399999996
1546024022,-74.6577616,40.3483319
8942160540,-74.6572408,40.3503559
1539972134,-74.6572831,40.343373799999995
11124620570,-74.66199809999999,40.3444068
10031580459,-74.65383539999999,40.346228499999995
9959273721,-74.6557323,40.3483981
3833709718,-74.65993209999999,40.3439787
10895071231,-74.6599423,40.350304099999995
11423833868,-74.65719709999999,40.350263399999996
3046623890,-74.6608913,40.3466964
1544537207,-74.6544363,40.3500294
8942477440,-74.6629176,40.350451899999996
11124620548,-74.66318559999999,40.3463712
4533166899,-74.6613095,40.3469051
10031646689,-74.6544148,40.346244299999995
10034452964,-74.6565062,40.349322699999995
11959213424,-74.6574796,40.347532199999996
10034452947,-74.6587727,40.3443602
10031580445,-74.6548842,40.3477591
104082455,-74.65901029999999,40.351220999999995
5710145292,-74.6574739,40.3450006
10034264796,-74.6595293,40.347637299999995
11124620574,-74.6618329,40.344657399999996
104016452,-74.6611197,40.3460392
1544658083,-74.65503869999999,40.3482699
4272433439,-74.66267119999999,40.347171599999996
9764080489,-74.6628535,40.3482394
3018905437,-74.6531694,40.3455595
10031667300,-74.65379709999999,40.3448388
3833693005,-74.66029139999999,40.3485878
10031685705,-74.6555873,40.3495539
2202654959,-74.6566833,40.345894099999995
9976014775,-74.6578035,40.3463396
8942477465,-74.6587639,40.3509385
10034264799,-74.6603756,40.348565199999996
11124620712,-74.6619458,40.3470215
3025033375,-74.6569147,40.3458202
8942160522,-74.6597807,40.349547799999996
10034266446,-74.659076,40.346928
4272433442,-74.66242009999999,40.346895499999995
11124620553,-74.6606651,40.3453361
11423830088,-74.6597378,40.3497942
10034409412,-74.65746279999999,40.3482219
104017804,-74.650273,40.3416575
7207367828,-74.6536318,40.3472228
5952890663,-74.66315639999999,40.346444399999996
9959259077,-74.65475219999999,40.3494719
8942467659,-74.66096329999999,40.349911399999996
3833707888,-74.658545,40.344512
3025033351,-74.6575253,40.3450051
9956212514,-74.6592416,40.3435025
3018890029,-74.6574589,40.3448594
11124620660,-74.6570891,40.337922
3833714261,-74.65596649999999,40.344643999999995
11124620555,-74.6624382,40.3454031
10031646694,-74.6550427,40.346026599999995
2115082155,-74.6600389,40.3455352
5952890669,-74.6603593,40.344944999999996
11424090807,-74.6617976,40.350180699999996
8942181828,-74.6549826,40.3477458
1539768595,-74.65402,40.3442924
3018872108,-74.6568643,40.3457084
4554553782,-74.6593662,40.3445957
3833688993,-74.662312,40.3482227
11423833866,-74.65729,40.3504486
11959213394,-74.6588253,40.346289399999996
10034452958,-74.6571106,40.349118399999995
11429560935,-74.65299379999999,40.3506023
4552986569,-74.6566701,40.3447435
10031646714,-74.65349719999999,40.3453199
3833696176,-74.65816769999999,40.349168399999996
104109641,-74.6600863,40.348149
4552986570,-74.65807579999999,40.3446189
4554537362,-74.6557796,40.348512799999995
3833709720,-74.6564722,40.3445098
8942160544,-74.6570078,40.350426899999995
9956212501,-74.6592083,40.3433923
3833018865,-74.6539935,40.345314599999995
3833035805,-74.66169599999999,40.3483698
1540024900,-74.6594781,40.3458628
11124620643,-74.66287849999999,40.3439273
9959259099,-74.65749939999999,40.3482134
3833715907,-74.6532117,40.3482053
104016454,-74.6618575,40.3470213
2914537536,-74.6530429,40.3450796
10031648506,-74.657855,40.345532
9959259081,-74.654501,40.3491553
10031685709,-74.6552035,40.3488079
9959259088,-74.6552148,40.3488233
1539768601,-74.6527036,40.3437255
3833047371,-74.66065929999999,40.3481664
3833715908,-74.65325709999999,40.3483011
10034239432,-74.6593121,40.3459716
3833707889,-74.6583246,40.3439232
2202935418,-74.6571922,40.344132699999996
11423833867,-74.65706709999999,40.3502821
4272432085,-74.6613352,40.3486827
8948919374,-74.656319,40.3492961
3833696183,-74.65706039999999,40.3480013
3833682427,-74.6605457,40.347526599999995
2111679062,-74.6595152,40.346810999999995
11959213451,-74.6582804,40.3479586
3046623867,-74.6625923,40.344591199999996
2115083967,-74.6595737,40.3458901
2111678791,-74.6619506,40.347147899999996
8942159416,-74.6612215,40.3493874
10034264801,-74.660231,40.348549899999995
3833718160,-74.6607629,40.346188
8948919394,-74.656639,40.3499719
9959273687,-74.6598593,40.3434606
9959273679,-74.657549,40.3433083
8776287620,-74.6613421,40.3445272
4272435878,-74.6606343,40.3465649
10031685714,-74.6547985,40.349016299999995
4552986552,-74.6557445,40.3458618
104029813,-74.6540669,40.351375999999995
8942602040,-74.66106049999999,40.3506067
1539925632,-74.6587121,40.3438176
2202656034,-74.65530199999999,40.3448259
10997305497,-74.65835799999999,40.343914399999996
4272432077,-74.6585393,40.348608399999996
11424004861,-74.6585868,40.3500826
11124620627,-74.662742,40.3443916
104092742,-74.65840539999999,40.352821899999995
1546064130,-74.6579797,40.347760099999995
11959213989,-74.6574,40.345082999999995
4272435866,-74.6609792,40.3474842
9910692428,-74.6595202,40.345839
1540034362,-74.65884679999999,40.3448334
10034266432,-74.6597094,40.345591
11345825874,-74.657392,40.3433595
11124620520,-74.6655774,40.3452683
6110193298,-74.6622958,40.3448158
1538483108,-74.6517645,40.345587699999996
4272433448,-74.6623034,40.3473107
4272441450,-74.65300309999999,40.3475154
11124620543,-74.6624906,40.345477699999996
4446013558,-74.6572114,40.3456629
4272411284,-74.65545949999999,40.3498825
3833720809,-74.65940429999999,40.3462193
9910681516,-74.6601153,40.3452086
8948926340,-74.6536543,40.3482783
2115091340,-74.65856749999999,40.3480823
3833721159,-74.6535475,40.3453063
9910692440,-74.6596217,40.345323199999996
8942159414,-74.6607746,40.349503299999995
10031667290,-74.65370589999999,40.3448779
1546023997,-74.6579307,40.3483271
1539951813,-74.6556765,40.3433084
1544671509,-74.6555996,40.3483929
10997305495,-74.6583406,40.3439608
2115091341,-74.6601811,40.348527
2707654172,-74.66097909999999,40.3430736
4272433410,-74.6619237,40.3469919
2115088308,-74.6559244,40.3469676
7207367822,-74.6545591,40.347184999999996
3833707893,-74.6576292,40.3438369
9910681514,-74.6602113,40.345909899999995
2115088294,-74.6551377,40.3477791
3447413067,-74.6577394,40.3483952
3833020333,-74.6546355,40.345011199999995
4272435861,-74.661526,40.3479959
2115082156,-74.65968289999999,40.345523299999996
3293066829,-74.65708359999999,40.342914
3833035804,-74.6613849,40.348683799999996
3833718159,-74.6593874,40.348838
495578235,-74.66163139999999,40.3467297
4554537363,-74.656457,40.3489453
10031667297,-74.65353739999999,40.344704199999995
5710422799,-74.6632063,40.3484481
4272432086,-74.6612155,40.348720199999995
10034452945,-74.6587602,40.343818999999996
1544591137,-74.6529986,40.349655999999996
3018543894,-74.65648449999999,40.3473538
9956212480,-74.6593518,40.3436854
4554537359,-74.6557164,40.3485288
10034266441,-74.6587073,40.3464132
9910692439,-74.6595403,40.3454112
7889842622,-74.6618477,40.3456945
11959213415,-74.659857,40.3477684
3833707908,-74.65742089999999,40.3439137
2202656097,-74.6558649,40.344065199999996
10034264798,-74.6600552,40.3476666
104109694,-74.658639,40.3499755
3833696182,-74.65725239999999,40.3480896
8942181886,-74.6601543,40.3508481
10031688819,-74.6551811,40.3482042
6942958023,-74.6596481,40.350557099999996
2202655612,-74.6562178,40.3439666
3025025768,-74.6575749,40.345539599999995
3833018864,-74.65415999999999,40.3452
10034457535,-74.655705,40.3496397
3833720817,-74.6581516,40.346511899999996
11959213383,-74.6545428,40.3466339
8942159408,-74.6612505,40.3493656
2111676785,-74.6604358,40.3470961
7889842623,-74.66222189999999,40.346143999999995
10031646681,-74.65409389999999,40.346390199999995
4272435873,-74.6608625,40.346153199999996
10031685713,-74.6547618,40.3489723
3833714264,-74.6560331,40.3436811
10034266430,-74.6604461,40.344750499999996
10034247608,-74.6608474,40.34653
11959213402,-74.65875009999999,40.3465032
10031651440,-74.65720329999999,40.344156999999996
1544597484,-74.6553892,40.3485016
9956379008,-74.6554221,40.3477027
494670658,-74.66000509999999,40.3466729
2115090991,-74.6598137,40.3487182
1539951963,-74.6565895,40.343890699999996
1539807975,-74.65539629999999,40.3476704
2115083977,-74.6599262,40.3461735
10034452962,-74.6564238,40.3493506
4272411283,-74.6554295,40.350614799999995
11423896581,-74.66309059999999,40.3488505
2202655613,-74.6568075,40.343874199999995
3046629266,-74.66061119999999,40.345471499999995
10034409378,-74.65773639999999,40.345114599999995
8942181838,-74.6597044,40.3495671
10034247611,-74.6610513,40.346559299999996
3833714272,-74.6550764,40.344520599999996
3833012186,-74.6558716,40.345856399999995
2202656032,-74.65544799999999,40.3439672
10031651439,-74.6567333,40.343876099999996
104114676,-74.6495724,40.3471128
5710145291,-74.657787,40.3452997
3018543881,-74.656301,40.3474341
9959259090,-74.65552339999999,40.3485496
11959214273,-74.6569899,40.3461019
11959213448,-74.65843,40.3477386
11124620549,-74.6611429,40.3459542
3046629265,-74.66040509999999,40.345523299999996
10031667309,-74.6539567,40.3453247
4272433391,-74.66166179999999,40.348236199999995
9959259103,-74.6575064,40.3486142
9910692437,-74.6597476,40.3453508
104040288,-74.6602711,40.3508564
8942160531,-74.65859789999999,40.3501038
12140749715,-74.6610783,40.3459862
8942159403,-74.6624977,40.3490125
8776287625,-74.6606504,40.3447466
3833714265,-74.6552286,40.343762
4533166901,-74.6572557,40.3442092
4272433393,-74.6623075,40.3481974
8776284557,-74.6598154,40.3440195
104017838,-74.6550376,40.347818499999995
8942160527,-74.6596232,40.3495875
8942467657,-74.6614165,40.3498497
3833036639,-74.66162229999999,40.3481686
8707984868,-74.6544449,40.3473748
10031580458,-74.65394669999999,40.3462002
10034409394,-74.6577817,40.3452123
10034409406,-74.65556459999999,40.3484103
9910681508,-74.6604698,40.3463855
4554553784,-74.6591321,40.344501799999996
10064262068,-74.66033329999999,40.3486738
3833720829,-74.6573001,40.3460367
11124620578,-74.66156889999999,40.3447916
2115088317,-74.6555872,40.3473336
3833696172,-74.65756379999999,40.3486396
11959213413,-74.6601824,40.3473107
3833718055,-74.6584817,40.3496769
3025033334,-74.65774909999999,40.345354799999996
5973660721,-74.6656648,40.345304999999996
10034452963,-74.6563716,40.349368
11124620572,-74.66161009999999,40.3445233
8948919392,-74.6551047,40.349857899999996
2202935417,-74.6571261,40.343743499999995
9910692417,-74.6593589,40.3452148
4533166893,-74.6610405,40.3473793
8942467658,-74.6610163,40.3500131
9956210340,-74.6599315,40.3419642
10031685712,-74.6548308,40.348940299999995
8942160538,-74.6572824,40.350443899999995
10034247612,-74.6603323,40.347125
4552986572,-74.6579987,40.344434199999995
104087022,-74.6611322,40.3509868
3046629268,-74.6602556,40.3455843
8942160535,-74.6585097,40.3501297
1539951888,-74.6563382,40.3434889
8948919376,-74.656391,40.3493949
5034731121,-74.657575,40.345009499999996
7650984049,-74.6587429,40.350578299999995
9910692421,-74.65928679999999,40.3453922
1539925580,-74.6589315,40.3434686
9976014774,-74.65785559999999,40.3464479
2115091342,-74.6601292,40.348509299999996
5945447839,-74.6540129,40.3462842
6110193293,-74.66248809999999,40.345301299999996
11424004862,-74.6585011,40.350131999999995
11430151240,-74.6624009,40.3453531
4272433450,-74.6624973,40.3472271
10034457538,-74.65568859999999,40.349645699999996
1539925617,-74.6597621,40.3440381
3833688996,-74.66261159999999,40.3480522
1539925571,-74.6603011,40.3448159
11124620544,-74.6618992,40.3457563
9959273719,-74.655919,40.3482607
10031506699,-74.65293659999999,40.3447131
4554537361,-74.6558194,40.3486599
3059696415,-74.6532962,40.3453746
8948919383,-74.6565731,40.3496381
8776284613,-74.6618317,40.344428799999996
9956212490,-74.6596885,40.343759999999996
4554537370,-74.657083,40.3490507
6942958024,-74.6595076,40.350229399999996
10031651443,-74.65697089999999,40.344291999999996
4272411293,-74.6553028,40.350378899999995
8942467656,-74.66143989999999,40.349903499999996
10031682228,-74.6545889,40.3478371
2718342231,-74.6532122,40.343599399999995
3833707914,-74.6535193,40.3460073
12140749714,-74.66101499999999,40.346017599999996
3833696189,-74.6595258,40.3468357
10034409404,-74.6564357,40.3435035
4272441395,-74.6550768,40.3477055
11124620689,-74.66185399999999,40.3442475
5952890667,-74.659837,40.345925699999995
3833047373,-74.6603782,40.3482517
104041982,-74.6543631,40.351283699999996
9956212525,-74.6595152,40.343366499999995
5710145295,-74.65319,40.345405199999995
2115092032,-74.657905,40.3487369
9910692442,-74.6595032,40.3455747
3833714269,-74.6547847,40.3443669
104108505,-74.66081129999999,40.3493813
1544591110,-74.65312589999999,40.3496169
8942160525,-74.6597228,40.3498003
11124620558,-74.6625834,40.3454378
4941740470,-74.6541077,40.350144799999995
2124679063,-74.66136039999999,40.3491292
4272433449,-74.66235209999999,40.3468014
2111677254,-74.6603004,40.347133899999996
3833715556,-74.6538597,40.348022799999995
103984134,-74.6615711,40.3498113
10034409387,-74.6576224,40.3438245
9959259087,-74.65520219999999,40.3488292
3833714271,-74.6547222,40.344685999999996
3833035797,-74.6618201,40.3485406
3833713747,-74.6551259,40.3473179
2111675747,-74.6612099,40.3470745
3833683072,-74.6615119,40.347966899999996
8942159410,-74.6606619,40.3493257
10031648477,-74.6574596,40.3462372
10031685701,-74.6554836,40.348842
495578267,-74.6557474,40.347557599999995
11124620690,-74.6625991,40.345337099999995
5945447840,-74.65557199999999,40.3456678
3833714262,-74.65580709999999,40.3444315
10031685698,-74.65551099999999,40.3488292
3833688994,-74.6621138,40.3484535
3833728527,-74.6563431,40.3428909
299815456,-74.6545917,40.3450242
4272411285,-74.6551479,40.3499969
3833696180,-74.65719729999999,40.348283699999996
6131819464,-74.6530671,40.344825799999995
9039482598,-74.661255,40.3454903
10031685694,-74.65583579999999,40.348947599999995
10997305494,-74.65838099999999,40.3440614
4533166900,-74.6612694,40.346837199999996
1539925628,-74.66016929999999,40.3448687
2934334779,-74.6530554,40.3433705
2111676777,-74.6605421,40.3468063
8942181829,-74.6550926,40.3478889
5952890664,-74.662556,40.346660299999996
3833682428,-74.6604857,40.3474091
3833722882,-74.65762889999999,40.346092
10031682217,-74.6554333,40.3463299
11423879869,-74.6569231,40.3503277
8776284593,-74.6606381,40.3452936
3833707900,-74.65803,40.3446348
4554537366,-74.6563795,40.349139099999995
11430151236,-74.6626288,40.3454178
10031667293,-74.6533759,40.3449677
2202656035,-74.65491899999999,40.3443294
2115088285,-74.6549713,40.3472976
2111679060,-74.6588769,40.3464835
4554537364,-74.65653929999999,40.349077099999995
9959273668,-74.6583174,40.3423794
3833688997,-74.6620717,40.348465999999995
4533149943,-74.6620633,40.3482791
3018543885,-74.6562996,40.3473183
4272441439,-74.6528946,40.3475442
8942160520,-74.6607963,40.349498499999996
